t,frac_C,frac_D,frac_L,avg_res,CC_ratio,CD_ratio,DD_ratio,CL_ratio,DL_ratio,LL_ratio,C_perimeter,D_perimeter,L_perimeter,C_perimeter_ratio,D_perimeter_ratio,L_perimeter_ratio
23260,0.2536,0.6556,0.0908,67.92590231658679,0.1534,0.1988,0.5374,0.0016,0.0376,0.0712,1002,1182,196,0.2004,0.2364,0.0392
23261,0.252,0.6496,0.0984,67.73675402295414,0.1528,0.1966,0.5332,0.0018,0.0362,0.0794,992,1164,190,0.1984,0.2328,0.038
23262,0.2516,0.6392,0.1092,67.55400120365007,0.151,0.199,0.5196,0.0022,0.0402,0.088,1006,1196,212,0.2012,0.2392,0.0424
23263,0.238,0.6444,0.1176,67.390107591194,0.143,0.188,0.5298,0.002,0.0412,0.096,950,1146,216,0.19,0.2292,0.0432
23264,0.2464,0.6268,0.1268,67.1794744071688,0.1506,0.1892,0.5102,0.0024,0.044,0.1036,958,1166,232,0.1916,0.2332,0.0464
23265,0.252,0.614,0.134,67.02023475998146,0.1566,0.1868,0.4992,0.004,0.0428,0.1106,954,1148,234,0.1908,0.2296,0.0468
23266,0.264,0.6008,0.1352,66.89071839789163,0.1668,0.1886,0.4844,0.0058,0.0442,0.1102,972,1164,250,0.1944,0.2328,0.05
23267,0.2644,0.598,0.1376,66.81051154327763,0.1708,0.1822,0.483,0.005,0.0478,0.1112,936,1150,264,0.1872,0.23,0.0528
23268,0.2808,0.5804,0.1388,66.73146846191258,0.1784,0.1998,0.4546,0.005,0.0518,0.1104,1024,1258,284,0.2048,0.2516,0.0568
23269,0.2908,0.572,0.1372,66.738103266745,0.1798,0.2158,0.437,0.0062,0.0542,0.107,1110,1350,302,0.222,0.27,0.0604
23270,0.2816,0.58,0.1384,66.7946403658149,0.1728,0.2078,0.4502,0.0098,0.0518,0.1076,1088,1298,308,0.2176,0.2596,0.0616
23271,0.2728,0.5996,0.1276,66.7981563704204,0.1716,0.1914,0.4786,0.011,0.0506,0.0968,1012,1210,308,0.2024,0.242,0.0616
23272,0.272,0.602,0.126,66.73849371344619,0.174,0.1866,0.4802,0.0094,0.057,0.0928,980,1218,332,0.196,0.2436,0.0664
23273,0.288,0.586,0.126,66.67851631206409,0.1888,0.1886,0.4616,0.0098,0.0602,0.091,992,1244,350,0.1984,0.2488,0.07
23274,0.3032,0.5692,0.1276,66.68513031534944,0.1986,0.1964,0.4416,0.0128,0.0588,0.0918,1046,1276,358,0.2092,0.2552,0.0716
23275,0.3128,0.5668,0.1204,66.75461177080462,0.2104,0.194,0.4386,0.0108,0.0624,0.0838,1024,1282,366,0.2048,0.2564,0.0732
23276,0.298,0.5876,0.1144,66.85428248180874,0.1982,0.1886,0.4618,0.011,0.063,0.0774,998,1258,370,0.1996,0.2516,0.074
23277,0.2992,0.5916,0.1092,66.87980597900209,0.2034,0.1826,0.4724,0.009,0.0558,0.0768,958,1192,324,0.1916,0.2384,0.0648
23278,0.3068,0.5844,0.1088,66.9015638644907,0.213,0.1806,0.4658,0.007,0.0566,0.077,938,1186,318,0.1876,0.2372,0.0636
23279,0.3256,0.57,0.1044,66.94846551758144,0.2238,0.1976,0.4442,0.006,0.054,0.0744,1018,1258,300,0.2036,0.2516,0.06
23280,0.3316,0.5676,0.1008,67.07609884668379,0.2272,0.2016,0.441,0.0072,0.0516,0.0714,1044,1266,294,0.2088,0.2532,0.0588
23281,0.3388,0.5564,0.1048,67.21384661035192,0.2292,0.2126,0.4234,0.0066,0.0534,0.0748,1096,1330,300,0.2192,0.266,0.06
23282,0.338,0.5608,0.1012,67.38312339291747,0.2252,0.2182,0.4254,0.0074,0.0526,0.0712,1128,1354,300,0.2256,0.2708,0.06
23283,0.3332,0.57,0.0968,67.53696624920836,0.2232,0.2138,0.4356,0.0062,0.055,0.0662,1100,1344,306,0.22,0.2688,0.0612
23284,0.3188,0.586,0.0952,67.65151973685995,0.2088,0.2172,0.4492,0.0028,0.0564,0.0656,1100,1368,296,0.22,0.2736,0.0592
23285,0.3128,0.5828,0.1044,67.71080383201975,0.2024,0.2178,0.4446,0.003,0.0586,0.0736,1104,1382,308,0.2208,0.2764,0.0616
23286,0.3052,0.5824,0.1124,67.75361964734593,0.1972,0.2132,0.4472,0.0028,0.0572,0.0824,1080,1352,300,0.216,0.2704,0.06
23287,0.3024,0.58,0.1176,67.77032753806158,0.1964,0.207,0.4466,0.005,0.0598,0.0852,1060,1334,324,0.212,0.2668,0.0648
23288,0.3036,0.568,0.1284,67.77409389837767,0.1978,0.2062,0.433,0.0054,0.0638,0.0938,1058,1350,346,0.2116,0.27,0.0692
23289,0.3192,0.5476,0.1332,67.79258526948054,0.2092,0.2164,0.4068,0.0036,0.0652,0.0988,1100,1408,344,0.22,0.2816,0.0688
23290,0.3084,0.5504,0.1412,67.88837439996732,0.201,0.2092,0.414,0.0056,0.0636,0.1066,1074,1364,346,0.2148,0.2728,0.0692
23291,0.3068,0.542,0.1512,67.933424792297,0.1974,0.212,0.403,0.0068,0.066,0.1148,1094,1390,364,0.2188,0.278,0.0728
23292,0.316,0.5304,0.1536,67.9811959859025,0.2036,0.2168,0.3872,0.008,0.0696,0.1148,1124,1432,388,0.2248,0.2864,0.0776
23293,0.3072,0.5432,0.1496,68.06883239865854,0.197,0.21,0.4038,0.0104,0.0688,0.11,1102,1394,396,0.2204,0.2788,0.0792
23294,0.306,0.5448,0.1492,68.10786790881565,0.195,0.2116,0.4022,0.0104,0.0736,0.1072,1110,1426,420,0.222,0.2852,0.084
23295,0.3116,0.544,0.1444,68.14897420185275,0.2006,0.2082,0.403,0.0138,0.0738,0.1006,1110,1410,438,0.222,0.282,0.0876
23296,0.3068,0.5576,0.1356,68.20153078854247,0.1992,0.2018,0.419,0.0134,0.0754,0.0912,1076,1386,444,0.2152,0.2772,0.0888
23297,0.3128,0.556,0.1312,68.22482661499569,0.2072,0.1984,0.4178,0.0128,0.078,0.0858,1056,1382,454,0.2112,0.2764,0.0908
23298,0.3328,0.5364,0.1308,68.26736853066409,0.226,0.202,0.3964,0.0116,0.078,0.086,1068,1400,448,0.2136,0.28,0.0896
23299,0.348,0.5232,0.1288,68.39225063606493,0.241,0.2002,0.3856,0.0138,0.075,0.0844,1070,1376,444,0.214,0.2752,0.0888
23300,0.3684,0.5036,0.128,68.56165730740474,0.2582,0.2066,0.3654,0.0138,0.0698,0.0862,1102,1382,418,0.2204,0.2764,0.0836
23301,0.3848,0.4916,0.1236,68.80716327543351,0.27,0.2166,0.3488,0.013,0.069,0.0826,1148,1428,410,0.2296,0.2856,0.082
23302,0.3936,0.4892,0.1172,69.11114940710314,0.276,0.2178,0.3476,0.0174,0.0654,0.0758,1176,1416,414,0.2352,0.2832,0.0828
23303,0.3996,0.5016,0.0988,69.42065720998862,0.2784,0.2254,0.3596,0.017,0.0586,0.061,1212,1420,378,0.2424,0.284,0.0756
23304,0.3988,0.5196,0.0816,69.73014864308296,0.2826,0.2186,0.3824,0.0138,0.0558,0.0468,1162,1372,348,0.2324,0.2744,0.0696
23305,0.4016,0.522,0.0764,70.00441020645313,0.2812,0.2294,0.3816,0.0114,0.0514,0.045,1204,1404,314,0.2408,0.2808,0.0628
23306,0.392,0.5348,0.0732,70.28959763884932,0.2754,0.226,0.3984,0.0072,0.0468,0.0462,1166,1364,270,0.2332,0.2728,0.054
23307,0.3904,0.5308,0.0788,70.52664676231889,0.2696,0.2342,0.3912,0.0074,0.045,0.0526,1208,1396,262,0.2416,0.2792,0.0524
23308,0.384,0.5344,0.0816,70.75903420609977,0.2564,0.2486,0.39,0.0066,0.0402,0.0582,1276,1444,234,0.2552,0.2888,0.0468
23309,0.3552,0.5612,0.0836,70.97379377994947,0.234,0.238,0.426,0.0044,0.0324,0.0652,1212,1352,184,0.2424,0.2704,0.0368
23310,0.3488,0.5656,0.0856,71.06139713564585,0.2232,0.2474,0.4258,0.0038,0.0322,0.0676,1256,1398,180,0.2512,0.2796,0.036
23311,0.3276,0.588,0.0844,71.13321214888855,0.2078,0.2362,0.454,0.0034,0.0318,0.0668,1198,1340,176,0.2396,0.268,0.0352
23312,0.3236,0.5896,0.0868,71.11063283502907,0.2108,0.2208,0.464,0.0048,0.0304,0.0692,1128,1256,176,0.2256,0.2512,0.0352
23313,0.3244,0.5896,0.086,71.05903400983692,0.21,0.2236,0.461,0.0052,0.0336,0.0666,1144,1286,194,0.2288,0.2572,0.0388
23314,0.3168,0.5956,0.0876,71.0169004952607,0.2058,0.2176,0.4688,0.0044,0.036,0.0674,1110,1268,202,0.222,0.2536,0.0404
23315,0.3244,0.5892,0.0864,70.94528627656196,0.2146,0.217,0.463,0.0026,0.0354,0.0674,1098,1262,190,0.2196,0.2524,0.038
23316,0.3212,0.592,0.0868,70.9072806133582,0.2106,0.219,0.4652,0.0022,0.0346,0.0684,1106,1268,184,0.2212,0.2536,0.0368
23317,0.3168,0.5936,0.0896,70.86370366026829,0.2074,0.2172,0.4688,0.0016,0.0324,0.0726,1094,1248,170,0.2188,0.2496,0.034
23318,0.3104,0.5952,0.0944,70.81094071834183,0.1996,0.2194,0.4704,0.0022,0.0302,0.0782,1108,1248,162,0.2216,0.2496,0.0324
23319,0.3124,0.5924,0.0952,70.74582739273941,0.1998,0.2216,0.4668,0.0036,0.0296,0.0786,1126,1256,166,0.2252,0.2512,0.0332
23320,0.3076,0.5996,0.0928,70.69511674642258,0.1942,0.222,0.4732,0.0048,0.0308,0.075,1134,1264,178,0.2268,0.2528,0.0356
23321,0.3144,0.596,0.0896,70.62770088966629,0.1964,0.231,0.465,0.005,0.031,0.0716,1180,1310,180,0.236,0.262,0.036
23322,0.3116,0.6044,0.084,70.59880780626757,0.1994,0.219,0.479,0.0054,0.0318,0.0654,1122,1254,186,0.2244,0.2508,0.0372
23323,0.31,0.61,0.08,70.54204454956677,0.1974,0.216,0.4886,0.0092,0.0268,0.062,1126,1214,180,0.2252,0.2428,0.036
23324,0.3084,0.6184,0.0732,70.46777018629902,0.1936,0.2212,0.494,0.0084,0.0276,0.0552,1148,1244,180,0.2296,0.2488,0.036
23325,0.3068,0.6244,0.0688,70.39319640319104,0.1984,0.2088,0.5048,0.008,0.0304,0.0496,1084,1196,192,0.2168,0.2392,0.0384
23326,0.3224,0.6176,0.06,70.29675239220758,0.2094,0.217,0.494,0.009,0.0302,0.0404,1130,1236,196,0.226,0.2472,0.0392
23327,0.3336,0.6128,0.0536,70.26002874421235,0.2126,0.2322,0.4838,0.0098,0.0258,0.0358,1210,1290,178,0.242,0.258,0.0356
23328,0.3276,0.628,0.0444,70.27367382236838,0.2084,0.2292,0.501,0.0092,0.0248,0.0274,1192,1270,170,0.2384,0.254,0.034
23329,0.3264,0.6364,0.0372,70.25153424291385,0.2074,0.2296,0.51,0.0084,0.0232,0.0214,1190,1264,158,0.238,0.2528,0.0316
23330,0.3304,0.6368,0.0328,70.21869925377582,0.2184,0.2156,0.5192,0.0084,0.0196,0.0188,1120,1176,140,0.224,0.2352,0.028
23331,0.34,0.6324,0.0276,70.179678156512,0.2328,0.209,0.5192,0.0054,0.0174,0.0162,1072,1132,114,0.2144,0.2264,0.0228
23332,0.3636,0.6128,0.0236,70.16631874016564,0.252,0.2192,0.4942,0.004,0.018,0.0126,1116,1186,110,0.2232,0.2372,0.022
23333,0.3688,0.6104,0.0208,70.24503868645932,0.252,0.2304,0.4878,0.0032,0.0148,0.0118,1168,1226,90,0.2336,0.2452,0.018
23334,0.3664,0.6128,0.0208,70.34134700673192,0.2518,0.2252,0.4936,0.004,0.0132,0.0122,1146,1192,86,0.2292,0.2384,0.0172
23335,0.3596,0.6216,0.0188,70.40534920966645,0.247,0.223,0.5038,0.0022,0.0126,0.0114,1126,1178,74,0.2252,0.2356,0.0148
23336,0.3564,0.6272,0.0164,70.42810474951463,0.24,0.2316,0.5048,0.0012,0.0132,0.0092,1164,1224,72,0.2328,0.2448,0.0144
23337,0.3452,0.64,0.0148,70.43769413178549,0.2308,0.2282,0.5196,0.0006,0.0126,0.0082,1144,1204,66,0.2288,0.2408,0.0132
23338,0.3456,0.6388,0.0156,70.39234173435744,0.2306,0.2288,0.5182,0.0012,0.0124,0.0088,1150,1206,68,0.23,0.2412,0.0136
23339,0.3504,0.6316,0.018,70.3445218819201,0.23,0.2388,0.5054,0.002,0.0136,0.0102,1204,1262,78,0.2408,0.2524,0.0156
23340,0.3316,0.6536,0.0148,70.3232405570448,0.2188,0.224,0.5352,0.0016,0.0128,0.0076,1128,1184,72,0.2256,0.2368,0.0144
23341,0.33,0.6552,0.0148,70.20819227988461,0.218,0.2222,0.5382,0.0018,0.0118,0.008,1120,1170,68,0.224,0.234,0.0136
23342,0.3192,0.6648,0.016,70.08568284661597,0.2062,0.2242,0.546,0.0018,0.0134,0.0084,1130,1188,76,0.226,0.2376,0.0152
23343,0.3052,0.6772,0.0176,69.92689327565047,0.1994,0.2102,0.5636,0.0014,0.017,0.0084,1058,1136,92,0.2116,0.2272,0.0184
23344,0.3044,0.676,0.0196,69.70733783427944,0.1952,0.2168,0.5588,0.0016,0.0176,0.01,1092,1172,96,0.2184,0.2344,0.0192
23345,0.2976,0.6792,0.0232,69.50175418884984,0.1884,0.2168,0.5618,0.0016,0.018,0.0134,1092,1174,98,0.2184,0.2348,0.0196
23346,0.2968,0.6804,0.0228,69.28107546432032,0.1852,0.2208,0.5602,0.0024,0.0196,0.0118,1116,1202,110,0.2232,0.2404,0.022
23347,0.3016,0.6732,0.0252,69.06698510338383,0.189,0.2228,0.5522,0.0024,0.0192,0.0144,1126,1210,108,0.2252,0.242,0.0216
23348,0.3032,0.6708,0.026,68.88263120674193,0.1902,0.2246,0.551,0.0014,0.015,0.0178,1130,1198,82,0.226,0.2396,0.0164
23349,0.3008,0.6672,0.032,68.71515403895899,0.1888,0.223,0.5472,0.001,0.017,0.023,1120,1200,90,0.224,0.24,0.018
23350,0.3,0.6648,0.0352,68.54657864833577,0.184,0.2308,0.54,0.0012,0.0188,0.0252,1160,1248,100,0.232,0.2496,0.02
23351,0.2896,0.6704,0.04,68.39080493890643,0.178,0.2222,0.5482,0.001,0.0222,0.0284,1116,1222,116,0.2232,0.2444,0.0232
23352,0.2828,0.6704,0.0468,68.19410020718337,0.1726,0.219,0.5494,0.0014,0.023,0.0346,1102,1210,122,0.2204,0.242,0.0244
23353,0.274,0.6748,0.0512,67.98089544882937,0.1658,0.2148,0.5532,0.0016,0.0284,0.0362,1082,1216,150,0.2164,0.2432,0.03
23354,0.2676,0.68,0.0524,67.74432224405052,0.1644,0.205,0.5624,0.0014,0.0302,0.0366,1032,1176,158,0.2064,0.2352,0.0316
23355,0.2744,0.6696,0.056,67.48778161259658,0.1744,0.199,0.5554,0.001,0.0294,0.0408,1000,1142,152,0.2,0.2284,0.0304
23356,0.28,0.656,0.064,67.27097464434385,0.1744,0.21,0.5362,0.0012,0.0296,0.0486,1056,1198,154,0.2112,0.2396,0.0308
23357,0.2848,0.6476,0.0676,67.10915406512657,0.1848,0.1984,0.5338,0.0016,0.0292,0.0522,1000,1138,154,0.2,0.2276,0.0308
23358,0.2908,0.6336,0.0756,66.96564051820906,0.1878,0.2034,0.5168,0.0026,0.0302,0.0592,1030,1168,164,0.206,0.2336,0.0328
23359,0.286,0.6352,0.0788,66.8645999435914,0.1856,0.1982,0.5216,0.0026,0.029,0.063,1004,1136,158,0.2008,0.2272,0.0316
23360,0.2904,0.6288,0.0808,66.75037955846166,0.19,0.196,0.5168,0.0048,0.028,0.0644,1004,1120,164,0.2008,0.224,0.0328
23361,0.2964,0.6172,0.0864,66.65709900459304,0.198,0.1928,0.5062,0.004,0.0292,0.0698,984,1110,166,0.1968,0.222,0.0332
23362,0.308,0.6036,0.0884,66.59614902056465,0.2074,0.1958,0.4912,0.0054,0.029,0.0712,1006,1124,172,0.2012,0.2248,0.0344
23363,0.3076,0.6036,0.0888,66.5853249132282,0.2002,0.2104,0.4834,0.0044,0.03,0.0716,1074,1202,172,0.2148,0.2404,0.0344
23364,0.3024,0.6124,0.0852,66.59231402474353,0.2028,0.1948,0.4996,0.0044,0.0308,0.0676,996,1128,176,0.1992,0.2256,0.0352
23365,0.3036,0.6108,0.0856,66.55950196574015,0.2006,0.2014,0.4942,0.0046,0.0318,0.0674,1030,1166,182,0.206,0.2332,0.0364
23366,0.2924,0.6196,0.088,66.54115292749714,0.187,0.2044,0.5012,0.0064,0.0324,0.0686,1054,1184,194,0.2108,0.2368,0.0388
23367,0.2788,0.6356,0.0856,66.48518672776224,0.1806,0.1894,0.5242,0.007,0.0334,0.0654,982,1114,202,0.1964,0.2228,0.0404
23368,0.274,0.6412,0.0848,66.36067690052496,0.1718,0.1962,0.5268,0.0082,0.0326,0.0644,1022,1144,204,0.2044,0.2288,0.0408
23369,0.2656,0.65,0.0844,66.22966540646873,0.1614,0.201,0.5322,0.0074,0.0346,0.0634,1042,1178,210,0.2084,0.2356,0.042
23370,0.2548,0.6604,0.0848,66.08313272646205,0.1552,0.1906,0.5474,0.0086,0.0354,0.0628,996,1130,220,0.1992,0.226,0.044
23371,0.2412,0.6764,0.0824,65.89502829287552,0.148,0.1792,0.5664,0.0072,0.0408,0.0584,932,1100,240,0.1864,0.22,0.048
23372,0.2276,0.6896,0.0828,65.65890894503583,0.1406,0.1662,0.5858,0.0078,0.0414,0.0582,870,1038,246,0.174,0.2076,0.0492
23373,0.2164,0.6932,0.0904,65.37177591967901,0.1332,0.1566,0.5914,0.0098,0.047,0.062,832,1018,284,0.1664,0.2036,0.0568
23374,0.2116,0.696,0.0924,65.0537002349452,0.1322,0.1502,0.5966,0.0086,0.0486,0.0638,794,994,286,0.1588,0.1988,0.0572
23375,0.2176,0.682,0.1004,64.73580596508016,0.1328,0.1618,0.5752,0.0078,0.0518,0.0706,848,1068,298,0.1696,0.2136,0.0596
23376,0.2284,0.6652,0.1064,64.48224541666838,0.141,0.1688,0.5536,0.006,0.0544,0.0762,874,1116,302,0.1748,0.2232,0.0604
23377,0.2212,0.6632,0.1156,64.29974934233235,0.1304,0.1748,0.5474,0.0068,0.0568,0.0838,908,1158,318,0.1816,0.2316,0.0636
23378,0.2148,0.6592,0.126,64.11158934940826,0.1282,0.1664,0.547,0.0068,0.058,0.0936,866,1122,324,0.1732,0.2244,0.0648
23379,0.2192,0.6436,0.1372,63.90784640189514,0.1338,0.1642,0.5324,0.0066,0.0582,0.1048,854,1112,324,0.1708,0.2224,0.0648
23380,0.2268,0.6284,0.1448,63.73884107706072,0.142,0.1616,0.5176,0.008,0.06,0.1108,848,1108,340,0.1696,0.2216,0.068
23381,0.2288,0.6196,0.1516,63.60893290413702,0.1466,0.1558,0.512,0.0086,0.0594,0.1176,822,1076,340,0.1644,0.2152,0.068
23382,0.2308,0.6092,0.16,63.49074909245933,0.1504,0.1496,0.503,0.0112,0.0628,0.123,804,1062,370,0.1608,0.2124,0.074
23383,0.24,0.5984,0.1616,63.37869549405647,0.1548,0.1578,0.4886,0.0126,0.0618,0.1244,852,1098,372,0.1704,0.2196,0.0744
23384,0.2524,0.5836,0.164,63.31108990819114,0.1648,0.1638,0.4666,0.0114,0.0702,0.1232,876,1170,408,0.1752,0.234,0.0816
23385,0.2524,0.5788,0.1688,63.29852297906241,0.1626,0.1698,0.4584,0.0098,0.071,0.1284,898,1204,404,0.1796,0.2408,0.0808
23386,0.2448,0.582,0.1732,63.29726481394386,0.1558,0.1672,0.4612,0.0108,0.0744,0.1306,890,1208,426,0.178,0.2416,0.0852
23387,0.2412,0.5744,0.1844,63.26288415417776,0.1542,0.165,0.454,0.009,0.0758,0.142,870,1204,424,0.174,0.2408,0.0848
23388,0.2544,0.55,0.1956,63.22523659128079,0.1666,0.1648,0.4294,0.0108,0.0764,0.152,878,1206,436,0.1756,0.2412,0.0872
23389,0.2584,0.542,0.1996,63.242955064222336,0.167,0.172,0.418,0.0108,0.076,0.1562,914,1240,434,0.1828,0.248,0.0868
23390,0.2676,0.5264,0.206,63.28397290960255,0.1702,0.183,0.398,0.0118,0.0738,0.1632,974,1284,428,0.1948,0.2568,0.0856
23391,0.2664,0.5288,0.2048,63.371885715331324,0.1714,0.1776,0.4002,0.0124,0.0796,0.1588,950,1286,460,0.19,0.2572,0.092
23392,0.2652,0.5188,0.216,63.43981985623867,0.1722,0.1726,0.3946,0.0134,0.0758,0.1714,930,1242,446,0.186,0.2484,0.0892
23393,0.2816,0.5028,0.2156,63.49967541422183,0.186,0.1784,0.377,0.0128,0.0732,0.1726,956,1258,430,0.1912,0.2516,0.086
23394,0.292,0.4956,0.2124,63.62613081924282,0.1942,0.1806,0.3714,0.015,0.0678,0.171,978,1242,414,0.1956,0.2484,0.0828
23395,0.2956,0.494,0.2104,63.78219908500328,0.1956,0.1872,0.3644,0.0128,0.072,0.168,1000,1296,424,0.2,0.2592,0.0848
23396,0.3104,0.4868,0.2028,63.956239322335215,0.2074,0.1936,0.3542,0.0124,0.0716,0.1608,1030,1326,420,0.206,0.2652,0.084
23397,0.3132,0.4904,0.1964,64.17871359623629,0.2092,0.194,0.359,0.014,0.0688,0.155,1040,1314,414,0.208,0.2628,0.0828
23398,0.3156,0.4912,0.1932,64.39057184932574,0.2122,0.1894,0.364,0.0174,0.065,0.152,1034,1272,412,0.2068,0.2544,0.0824
23399,0.3344,0.4844,0.1812,64.58425476205325,0.2272,0.1974,0.3544,0.017,0.0626,0.1414,1072,1300,398,0.2144,0.26,0.0796
23400,0.348,0.4812,0.1708,64.8358194061714,0.2364,0.2042,0.3502,0.019,0.0578,0.1324,1116,1310,384,0.2232,0.262,0.0768
23401,0.3584,0.4864,0.1552,65.11681191277272,0.245,0.209,0.3548,0.0178,0.0542,0.1192,1134,1316,360,0.2268,0.2632,0.072
23402,0.3708,0.486,0.1432,65.41305132921171,0.2536,0.2128,0.3526,0.0216,0.054,0.1054,1172,1334,378,0.2344,0.2668,0.0756
23403,0.3756,0.498,0.1264,65.72452734777596,0.258,0.2132,0.3656,0.022,0.0516,0.0896,1176,1324,368,0.2352,0.2648,0.0736
23404,0.3748,0.5112,0.114,66.0215979250549,0.2624,0.2042,0.3826,0.0206,0.053,0.0772,1124,1286,368,0.2248,0.2572,0.0736
23405,0.3796,0.5144,0.106,66.28128967178755,0.2654,0.2108,0.3834,0.0176,0.0512,0.0716,1142,1310,344,0.2284,0.262,0.0688
23406,0.3728,0.5268,0.1004,66.5540755825446,0.2596,0.2116,0.3962,0.0148,0.0496,0.0682,1132,1306,322,0.2264,0.2612,0.0644
23407,0.3768,0.534,0.0892,66.79306880093014,0.2586,0.2252,0.3992,0.0112,0.0444,0.0614,1182,1348,278,0.2364,0.2696,0.0556
23408,0.3756,0.54,0.0844,67.05221469232966,0.2532,0.2338,0.4006,0.011,0.045,0.0564,1224,1394,280,0.2448,0.2788,0.056
23409,0.3636,0.5576,0.0788,67.3054464741349,0.2434,0.2324,0.418,0.008,0.0468,0.0514,1202,1396,274,0.2404,0.2792,0.0548
23410,0.3584,0.5616,0.08,67.50681615811664,0.2328,0.2422,0.4174,0.009,0.0462,0.0524,1256,1442,276,0.2512,0.2884,0.0552
23411,0.3504,0.5704,0.0792,67.6977719398943,0.2246,0.243,0.4264,0.0086,0.045,0.0524,1258,1440,268,0.2516,0.288,0.0536
23412,0.3264,0.5948,0.0788,67.85883169895423,0.204,0.2364,0.4534,0.0084,0.0464,0.0514,1224,1414,274,0.2448,0.2828,0.0548
23413,0.3196,0.6076,0.0728,67.9223135017726,0.2004,0.2326,0.4692,0.0058,0.0442,0.0478,1192,1384,250,0.2384,0.2768,0.05
23414,0.3012,0.6224,0.0764,67.95883741882041,0.1844,0.2282,0.486,0.0054,0.0446,0.0514,1168,1364,250,0.2336,0.2728,0.05
23415,0.304,0.6128,0.0832,67.93020552715447,0.1872,0.2284,0.4752,0.0052,0.0468,0.0572,1168,1376,260,0.2336,0.2752,0.052
23416,0.3068,0.6132,0.08,67.92670192867347,0.1904,0.2292,0.4746,0.0036,0.048,0.0542,1164,1386,258,0.2328,0.2772,0.0516
23417,0.3152,0.6044,0.0804,67.9400825731712,0.1986,0.2294,0.4666,0.0038,0.0462,0.0554,1166,1378,250,0.2332,0.2756,0.05
23418,0.3104,0.61,0.0796,67.98854193099794,0.1976,0.2204,0.4778,0.0052,0.044,0.055,1128,1322,246,0.2256,0.2644,0.0492
23419,0.318,0.6052,0.0768,68.00558741444421,0.2082,0.2134,0.4744,0.0062,0.0482,0.0496,1098,1308,272,0.2196,0.2616,0.0544
23420,0.3256,0.5984,0.076,68.04034172850439,0.2132,0.2168,0.4682,0.008,0.0436,0.0502,1124,1302,258,0.2248,0.2604,0.0516
23421,0.3324,0.6,0.0676,68.10413015613442,0.2216,0.2144,0.471,0.0072,0.0436,0.0422,1108,1290,254,0.2216,0.258,0.0508
23422,0.3312,0.602,0.0668,68.18221267015997,0.2168,0.2214,0.4702,0.0074,0.0422,0.042,1144,1318,248,0.2288,0.2636,0.0496
23423,0.3276,0.6028,0.0696,68.25946440009112,0.2106,0.2274,0.4692,0.0066,0.0398,0.0464,1170,1336,232,0.234,0.2672,0.0464
23424,0.314,0.614,0.072,68.33399069846989,0.2012,0.2196,0.4862,0.006,0.036,0.051,1128,1278,210,0.2256,0.2556,0.042
23425,0.3044,0.6212,0.0744,68.35323649894899,0.1922,0.2172,0.4942,0.0072,0.0368,0.0524,1122,1270,220,0.2244,0.254,0.044
23426,0.2996,0.6264,0.074,68.33800267616937,0.1938,0.2044,0.5058,0.0072,0.0368,0.052,1058,1206,220,0.2116,0.2412,0.044
23427,0.3064,0.6148,0.0788,68.29619788938491,0.1938,0.2174,0.4874,0.0078,0.0374,0.0562,1126,1274,226,0.2252,0.2548,0.0452
23428,0.3064,0.6148,0.0788,68.30319892578247,0.1916,0.2248,0.4808,0.0048,0.0432,0.0548,1148,1340,240,0.2296,0.268,0.048
23429,0.2896,0.6324,0.078,68.32752468945351,0.1788,0.216,0.5022,0.0056,0.0444,0.053,1108,1302,250,0.2216,0.2604,0.05
23430,0.2852,0.6308,0.084,68.2794054416652,0.1776,0.2074,0.5038,0.0078,0.0466,0.0568,1076,1270,272,0.2152,0.254,0.0544
23431,0.292,0.6208,0.0872,68.21216738291547,0.1772,0.222,0.4886,0.0076,0.0424,0.0622,1148,1322,250,0.2296,0.2644,0.05
23432,0.2844,0.6276,0.088,68.19619457258156,0.1728,0.2148,0.4972,0.0084,0.046,0.0608,1116,1304,272,0.2232,0.2608,0.0544
23433,0.2736,0.6372,0.0892,68.14333897734147,0.1662,0.2042,0.5108,0.0106,0.0486,0.0596,1074,1264,296,0.2148,0.2528,0.0592
23434,0.268,0.6456,0.0864,68.03821006379468,0.1582,0.2084,0.5174,0.0112,0.048,0.0568,1098,1282,296,0.2196,0.2564,0.0592
23435,0.2664,0.6464,0.0872,67.92111854451126,0.1604,0.2024,0.5184,0.0096,0.0536,0.0556,1060,1280,316,0.212,0.256,0.0632
23436,0.268,0.6408,0.0912,67.804070074604,0.163,0.2022,0.5114,0.0078,0.0566,0.059,1050,1294,322,0.21,0.2588,0.0644
23437,0.2672,0.6336,0.0992,67.7091960884005,0.1658,0.1956,0.5064,0.0072,0.0588,0.0662,1014,1272,330,0.2028,0.2544,0.066
23438,0.274,0.6176,0.1084,67.61999223773208,0.1712,0.1996,0.4878,0.006,0.06,0.0754,1028,1298,330,0.2056,0.2596,0.066
23439,0.268,0.6168,0.1152,67.57660377637886,0.1656,0.2008,0.4866,0.004,0.0596,0.0834,1024,1302,318,0.2048,0.2604,0.0636
23440,0.2816,0.5992,0.1192,67.52169165159417,0.1804,0.1986,0.47,0.0038,0.0598,0.0874,1012,1292,318,0.2024,0.2584,0.0636
